# Time(ps) Density(g/cm³) Box_X(nm) Box_Y(nm) Box_Z(nm)
1.380000000000000000e+03	1.001698014036394468e+00	5.476540374755859375e+01	5.476540374755859375e+01	5.476540374755859375e+01
1.390000000000000000e+03	1.001185627133477807e+00	5.477474594116210938e+01	5.477474594116210938e+01	5.477474594116210938e+01
1.400000000000000000e+03	1.001805415062140270e+00	5.476344680786132812e+01	5.476344680786132812e+01	5.476344680786132812e+01
1.410000000000000000e+03	9.965873447082924663e-01	5.485886001586914062e+01	5.485886001586914062e+01	5.485886001586914062e+01
1.420000000000000000e+03	1.007272334099743594e+00	5.466419219970703125e+01	5.466419219970703125e+01	5.466419219970703125e+01
1.430000000000000000e+03	1.001511093978981304e+00	5.476881027221679688e+01	5.476881027221679688e+01	5.476881027221679688e+01
1.440000000000000000e+03	1.005616659340447638e+00	5.469417572021484375e+01	5.469417572021484375e+01	5.469417572021484375e+01
1.450000000000000000e+03	1.011825288557646640e+00	5.458207702636718750e+01	5.458207702636718750e+01	5.458207702636718750e+01
1.460000000000000000e+03	1.008365469818699234e+00	5.464443206787109375e+01	5.464443206787109375e+01	5.464443206787109375e+01
1.470000000000000000e+03	1.006291180679951713e+00	5.468195343017578125e+01	5.468195343017578125e+01	5.468195343017578125e+01
1.480000000000000000e+03	1.012547987409727401e+00	5.456908798217773438e+01	5.456908798217773438e+01	5.456908798217773438e+01
1.490000000000000000e+03	1.010566536223035161e+00	5.460472869873046875e+01	5.460472869873046875e+01	5.460472869873046875e+01
1.500000000000000000e+03	1.001554435689318456e+00	5.476802062988281250e+01	5.476802062988281250e+01	5.476802062988281250e+01
1.510000000000000000e+03	1.017134524143225471e+00	5.448694229125976562e+01	5.448694229125976562e+01	5.448694229125976562e+01
1.520000000000000000e+03	1.001059039796244443e+00	5.477705383300781250e+01	5.477705383300781250e+01	5.477705383300781250e+01
1.530000000000000000e+03	1.001176203364196882e+00	5.477491760253906250e+01	5.477491760253906250e+01	5.477491760253906250e+01
1.540000000000000000e+03	1.009924337395869065e+00	5.461630249023437500e+01	5.461630249023437500e+01	5.461630249023437500e+01
1.550000000000000000e+03	1.001363188872671284e+00	5.477150726318359375e+01	5.477150726318359375e+01	5.477150726318359375e+01
1.560000000000000000e+03	1.002735057075535563e+00	5.474651718139648438e+01	5.474651718139648438e+01	5.474651718139648438e+01
1.570000000000000000e+03	1.015058675169351554e+00	5.452405929565429688e+01	5.452405929565429688e+01	5.452405929565429688e+01
1.580000000000000000e+03	1.004437198768213246e+00	5.471557617187500000e+01	5.471557617187500000e+01	5.471557617187500000e+01
1.590000000000000000e+03	1.003340513065329009e+00	5.473550415039062500e+01	5.473550415039062500e+01	5.473550415039062500e+01
1.600000000000000000e+03	9.949710002296208167e-01	5.488854980468750000e+01	5.488854980468750000e+01	5.488854980468750000e+01
1.610000000000000000e+03	1.004460097830781384e+00	5.471516036987304688e+01	5.471516036987304688e+01	5.471516036987304688e+01
1.620000000000000000e+03	1.009692025024711670e+00	5.462049102783203125e+01	5.462049102783203125e+01	5.462049102783203125e+01
1.630000000000000000e+03	1.004427905304279278e+00	5.471574401855468750e+01	5.471574401855468750e+01	5.471574401855468750e+01
1.640000000000000000e+03	1.006490182947893164e+00	5.467834854125976562e+01	5.467834854125976562e+01	5.467834854125976562e+01
1.650000000000000000e+03	1.010255705407211213e+00	5.461032867431640625e+01	5.461032867431640625e+01	5.461032867431640625e+01
1.660000000000000000e+03	1.001913315765527779e+00	5.476148223876953125e+01	5.476148223876953125e+01	5.476148223876953125e+01
1.670000000000000000e+03	1.001019547292118395e+00	5.477777481079101562e+01	5.477777481079101562e+01	5.477777481079101562e+01
1.680000000000000000e+03	1.008080406779084948e+00	5.464958190917968750e+01	5.464958190917968750e+01	5.464958190917968750e+01
1.690000000000000000e+03	1.000966546587666262e+00	5.477873992919921875e+01	5.477873992919921875e+01	5.477873992919921875e+01
1.700000000000000000e+03	1.009285469418749415e+00	5.462782287597656250e+01	5.462782287597656250e+01	5.462782287597656250e+01
1.710000000000000000e+03	9.962115345166042690e-01	5.486575698852539062e+01	5.486575698852539062e+01	5.486575698852539062e+01
1.720000000000000000e+03	1.006515869496674931e+00	5.467788314819335938e+01	5.467788314819335938e+01	5.467788314819335938e+01
1.730000000000000000e+03	9.988520583453700530e-01	5.481736755371093750e+01	5.481736755371093750e+01	5.481736755371093750e+01
1.740000000000000000e+03	1.005940401259455275e+00	5.468830871582031250e+01	5.468830871582031250e+01	5.468830871582031250e+01
1.750000000000000000e+03	9.972812542311449979e-01	5.484613418579101562e+01	5.484613418579101562e+01	5.484613418579101562e+01
1.760000000000000000e+03	1.001187816519413465e+00	5.477470397949218750e+01	5.477470397949218750e+01	5.477470397949218750e+01
1.770000000000000000e+03	9.974629136927918305e-01	5.484280395507812500e+01	5.484280395507812500e+01	5.484280395507812500e+01
1.780000000000000000e+03	1.001364426789478124e+00	5.477148437500000000e+01	5.477148437500000000e+01	5.477148437500000000e+01
1.790000000000000000e+03	1.002760170350296409e+00	5.474605941772460938e+01	5.474605941772460938e+01	5.474605941772460938e+01
1.800000000000000000e+03	1.003823816039382866e+00	5.472671890258789062e+01	5.472671890258789062e+01	5.472671890258789062e+01
1.810000000000000000e+03	1.007923126412125781e+00	5.465242385864257812e+01	5.465242385864257812e+01	5.465242385864257812e+01
1.820000000000000000e+03	1.002105917179020311e+00	5.475797271728515625e+01	5.475797271728515625e+01	5.475797271728515625e+01
1.830000000000000000e+03	1.016555096437036232e+00	5.449729156494140625e+01	5.449729156494140625e+01	5.449729156494140625e+01
1.840000000000000000e+03	1.005786285642243039e+00	5.469110107421875000e+01	5.469110107421875000e+01	5.469110107421875000e+01
1.850000000000000000e+03	9.988045922234144447e-01	5.481823730468750000e+01	5.481823730468750000e+01	5.481823730468750000e+01
1.860000000000000000e+03	1.007631274664773979e+00	5.465769958496093750e+01	5.465769958496093750e+01	5.465769958496093750e+01
1.870000000000000000e+03	1.001611785871477922e+00	5.476697540283203125e+01	5.476697540283203125e+01	5.476697540283203125e+01
1.880000000000000000e+03	1.009177232386240464e+00	5.462977600097656250e+01	5.462977600097656250e+01	5.462977600097656250e+01
1.890000000000000000e+03	1.001000040096475585e+00	5.477812957763671875e+01	5.477812957763671875e+01	5.477812957763671875e+01
